assign_assigner_branch,assign_assigner_candidate_gt_count,assign_assigner_candidate_positive_count,assign_assigner_conflict_anchor_count,assign_assigner_conflict_metric,assign_assigner_final_gt_count,assign_assigner_final_positive_count,assign_assigner_post_conflict_gt_count,assign_assigner_post_conflict_positive_count,assign_assigner_post_secondary_topk_gt_count,assign_assigner_post_secondary_topk_positive_count,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9177214503288269,0.9177214503288269,0.9326526045799255,0.0,0.6176241636276245,1.2804303169250488,0.01107825804501772,0,2,2,0,0.016291483759115905,39,2,000000071756.jpg,2,2,0.8566409647464752,0.8566409647464752,0.9204365074634552,0,0,41,0,0,0.22382992878556252,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8519997149705887,0.8814875781536102,0.9205740034580231,0.0,1.0622133016586304,1.2995489835739136,0.017769459635019302,0,4,4,0,0.008281091261040712,191,4,000000073533.jpg,2,2,0.7857787311077118,0.7851439714431763,0.9007312178611756,2,2,195,0,0,0.5003244951367378,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8705126047134399,0.8705126047134399,0.8705126047134399,0.0,0.8454452157020569,2.898267984390259,0.0263686440885067,0,1,1,0,0.009225022555469071,299,1,000000075456.jpg,1,1,0.8705126643180847,0.8705126643180847,0.8705126643180847,0,0,300,0,0,0.11892443150281906,1
one2one,20,131,4,overlap,20,20,20,127,20,20,0.7700249031186104,0.7857787013053894,0.9290554702281952,0.0,1.514195203781128,1.3101885318756104,0.006699294783174992,0,20,20,2,0.02172655907974757,282,20,000000075612.jpg,5,5,0.7752349641587999,0.7857786417007446,0.9311321437358856,8,8,300,7,5,0.374961872662728,18
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8025571405887604,0.8025571405887604,0.8596109688282013,0.0,1.4455316066741943,1.9158430099487305,0.038215018808841705,0,2,2,0,0.0023896407287264635,43,2,000000079014.jpg,2,2,0.6624212861061096,0.6624212861061096,0.717476236820221,0,0,45,0,0,0.37146875727921724,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9836519360542297,0.9836519360542297,0.9847089886665344,0.0,0.12266698479652405,0.05542450770735741,0.002550844568759203,0,2,2,0,,0,2,000000079031.jpg,2,2,0.9836518466472626,0.9836518466472626,0.9847088277339935,0,0,2,0,0,0.9484037756919861,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.7795646886030833,0.8030818998813629,0.843580424785614,0.0,1.5956106185913086,1.007023572921753,0.0030325292609632015,0,6,6,0,0.01059008752830674,193,6,000000079588.jpg,0,0,0.7795647084712982,0.8030832409858704,0.8435804545879364,1,1,199,5,5,0.5423156749845172,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9173138737678528,0.9173138737678528,0.9173138737678528,0.0,0.5718724727630615,1.8416306972503662,0.017751313745975494,0,1,1,0,0.014077122648418679,92,1,000000080057.jpg,1,1,0.7872470021247864,0.7872470021247864,0.7872470021247864,0,0,93,0,0,0.6250193119049072,1
one2one,20,138,5,overlap,20,20,20,133,20,20,0.7799117028713226,0.8487047553062439,0.9432125627994538,0.0,1.4274927377700806,1.4460805654525757,0.008572092279791832,0,20,20,2,0.01816035418833956,282,20,000000080340.jpg,6,6,0.7952418790923225,0.8487049639225006,0.9443153381347656,5,5,300,9,7,0.3619811768747038,18
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8783577680587769,0.9366828799247742,0.9741418361663818,0.0,0.7571276426315308,1.1546573638916016,0.013124881312251091,0,5,5,1,0.011874663936733096,81,5,000000081738.jpg,4,3,0.944553941488266,0.9531610608100891,0.9748923540115356,1,1,85,0,0,0.4640196505934,4
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9478015104929606,0.9384651780128479,0.962265694141388,0.0,0.3904051184654236,1.4394055604934692,0.006205548532307148,0,3,3,0,0.03186653233498481,51,3,000000082180.jpg,1,1,0.9478016893068949,0.9384652972221375,0.9622657179832459,2,2,54,0,0,0.5683792304868499,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9370081871747971,0.9442713558673859,0.9677157938480377,0.0,0.4656756818294525,0.9428328275680542,0.009211482480168343,0,4,4,0,0.00798819944029674,180,4,000000082807.jpg,4,4,0.8995974361896515,0.9082518815994263,0.9577468633651733,0,0,184,0,0,0.5782976662740111,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8070120556013924,0.8601333498954773,0.9380900502204895,0.0,1.322945237159729,2.0117690563201904,0.009137523360550404,0,7,7,1,0.013199814109294305,252,7,000000084492.jpg,2,1,0.8041442732016245,0.8709376752376556,0.9460884034633636,2,2,258,3,3,0.39684798968179774,6
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9320989847183228,0.9194561243057251,0.9666313886642456,0.0,0.5012009739875793,0.282018780708313,0.011014156974852085,0,3,3,0,0.007766091410303488,32,3,000000085195.jpg,3,3,0.9320990443229675,0.9194561243057251,0.9666315317153931,0,0,35,0,0,0.7669569452603658,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.8907035291194916,0.9161134958267212,0.9738613069057465,0.0,0.7651138305664062,2.193959951400757,0.0044103581458330154,0,6,6,0,0.005858048986298063,186,6,000000086220.jpg,3,3,0.8854595621426901,0.9502802789211273,0.9738614559173584,0,0,192,3,3,0.19578810579453906,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6723000407218933,0.6944568157196045,0.8209740519523621,0.0,2.2915055751800537,2.0580766201019287,0.011180069297552109,0,5,5,2,0.014936511159508623,56,5,000000086755.jpg,0,0,0.7231204311052958,0.6944568157196045,0.8137203693389893,3,2,59,2,1,0.42553702741861343,3
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8465176958304185,0.8818646669387817,0.9508681774139405,0.0,1.030476689338684,1.257774829864502,0.00958546157926321,0,13,13,2,0.017001799940998475,289,13,000000088040.jpg,1,1,0.8723788315599615,0.8818648457527161,0.9515783190727234,12,10,300,0,0,0.47402376258237794,11
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7368080839514732,0.8179141581058502,0.9124849438667297,0.0,1.5805548429489136,1.456703543663025,0.003199193626642227,0,16,16,4,0.02062288372447559,288,16,000000088462.jpg,1,1,0.7568251440922419,0.7629870474338531,0.904293441772461,2,2,300,13,9,0.46318717256266,12
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7892291049162546,0.9169692993164062,0.9642128467559814,0.0,1.1084433794021606,3.817404270172119,0.006147518754005432,0,3,3,1,0.020118513826847723,115,3,000000089670.jpg,1,1,0.8038109838962555,0.8038109838962555,0.9415811836719513,2,1,117,0,0,0.10597442125435919,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9631669521331787,0.9631669521331787,0.9631669521331787,0.0,0.26639702916145325,0.143995001912117,0.005945269018411636,0,1,1,0,0.004313953500241041,5,1,000000089761.jpg,1,1,0.9631665945053101,0.9631665945053101,0.9631665945053101,0,0,6,0,0,0.826100766658783,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9504108130931854,0.9504108130931854,0.9798431813716888,0.0,0.361619770526886,0.11766582727432251,0.004681902006268501,0,2,2,0,0.011030486590849856,3,2,000000090284.jpg,2,2,0.9504106640815735,0.9504106640815735,0.9798431515693664,0,0,5,0,0,0.9390330910682678,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.6766116494933764,0.7377631962299347,0.9277942657470704,0.0,1.8457075357437134,1.8413411378860474,0.007736352737993002,0,12,12,4,0.020686748790429886,291,13,000000093437.jpg,2,2,0.7973417242368063,0.7618314623832703,0.9376928329467773,3,3,300,8,4,0.3237447254359722,9
one2one,9,63,0,overlap,9,9,9,63,9,9,0.862832698557112,0.9077585339546204,0.9692578792572022,0.0,0.9136509895324707,1.6094121932983398,0.009030615910887718,0,9,9,1,0.01531389486626722,176,9,000000095707.jpg,4,4,0.8458257541060448,0.8655334115028381,0.9708009958267212,4,4,184,1,0,0.20679322024807334,8
one2one,17,104,7,overlap,17,17,17,97,17,17,0.7204556009348702,0.858168363571167,0.9251500368118286,0.0,1.4435007572174072,1.1650855541229248,0.005387523211538792,0,17,17,3,0.016896176425466588,286,17,000000095862.jpg,2,2,0.7953119022505624,0.8413245379924774,0.9302078545093536,6,6,300,9,6,0.5139220357606453,14
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8121761878331503,0.8018254935741425,0.9084793031215668,0.0,1.3625497817993164,2.0248265266418457,0.006549825891852379,0,6,6,1,0.013261186372551878,295,6,000000097022.jpg,0,0,0.8198418736457824,0.8298001289367676,0.9090514063835144,4,4,300,2,1,0.4615568327717483,5
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8095372200012207,0.8181384801864624,0.8596507430076599,0.0,1.416664481163025,2.0421831607818604,0.011160452850162983,0,5,5,1,0.009865591635352514,149,5,000000097679.jpg,2,2,0.728115051984787,0.7164739370346069,0.8614010632038116,2,1,153,1,1,0.4890539553016424,4
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9170723756154379,0.9483310580253601,0.9541731715202332,0.0,0.6076396703720093,1.7149074077606201,0.008798840455710888,0,3,3,0,0.013532870740164071,44,3,000000099024.jpg,2,2,0.9170724550882975,0.9483310580253601,0.9541733622550964,1,1,47,0,0,0.31543232190112275,3
one2one,13,90,4,overlap,13,13,13,86,13,13,0.7421597036031576,0.7700831890106201,0.9325266480445862,0.0,1.6564350128173828,2.733081817626953,0.014790315181016922,0,13,13,6,0.022593609139612485,293,13,000000099039.jpg,4,2,0.7675661018916539,0.8299018740653992,0.9105620145797729,5,4,300,4,1,0.31073120169873747,7
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9686948657035828,0.9686948657035828,0.9726122736930847,0.0,0.2349977195262909,0.6183621287345886,0.003847415093332529,0,2,2,0,0.017340832657472632,67,2,000000101068.jpg,1,1,0.9686952233314514,0.9686952233314514,0.9726126313209533,1,1,69,0,0,0.6934857815504074,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.956716001033783,0.956716001033783,0.9624434828758239,0.0,0.3247574269771576,0.3670715093612671,0.006424245424568653,0,2,2,0,0.023020952180515798,21,2,000000101420.jpg,2,2,0.9567160904407501,0.9567160904407501,0.9624435007572174,0,0,23,0,0,0.7354304492473602,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7882583856582641,0.7477251291275024,0.9392947435379028,0.0,1.4624274969100952,1.908195972442627,0.007994551211595535,0,10,10,2,0.009553226265704371,217,10,000000102805.jpg,3,3,0.8093198761343956,0.801880806684494,0.9480507373809814,3,2,225,4,3,0.44862693769391626,8
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7657227516174316,0.7234432101249695,0.8990138888359069,0.0,1.599499225616455,2.6486873626708984,0.0197521410882473,0,3,3,1,0.013956380439922214,25,3,000000104119.jpg,2,2,0.7868624627590179,0.7868624627590179,0.9116977393627167,1,0,27,0,0,0.3030289629823528,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9547069668769836,0.9547069668769836,0.9547069668769836,0.0,0.32522597908973694,0.13293969631195068,0.0067548807710409164,0,1,1,0,0.0018490370479412378,10,1,000000104198.jpg,1,1,0.9547067284584045,0.9547067284584045,0.9547067284584045,0,0,11,0,0,0.9744711518287659,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8679549694061279,0.8679549694061279,0.9190795421600342,0.0,0.9558256268501282,0.8774012327194214,0.011558578349649906,0,2,2,0,0.005910724080226655,237,2,000000106281.jpg,2,2,0.8679549694061279,0.8679549694061279,0.9190795421600342,0,0,239,0,0,0.6475475430488586,2
one2one,18,126,5,overlap,18,18,18,121,18,18,0.769897331794103,0.8248985707759857,0.9060122251510621,0.0,1.573555827140808,1.520033359527588,0.013475644402205944,0,18,18,0,0.02110776728174339,282,18,000000107226.jpg,7,7,0.70898680223359,0.665710061788559,0.9060121178627014,11,11,300,0,0,0.3120865740088953,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8238254388173422,0.813227117061615,0.8950631976127624,0.0,1.2962535619735718,2.0616512298583984,0.023952914401888847,0,3,3,0,0.03993702165982021,77,3,000000111609.jpg,2,2,0.8238252003987631,0.8132271766662598,0.8950625896453858,1,1,80,0,0,0.17870584999521574,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7681635245680809,0.8820612728595734,0.9471143960952759,0.0,1.1508010625839233,0.681589663028717,0.006408114917576313,0,4,4,1,0.00735722783514682,153,4,000000111951.jpg,1,1,0.9066149195035299,0.9270294904708862,0.9499836683273315,3,2,156,0,0,0.7412462830543518,3
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7019086725571576,0.7265204787254333,0.9239609718322754,0.0,1.9261466264724731,1.459087610244751,0.003508461406454444,0,17,17,3,0.017995846508253182,286,17,000000115946.jpg,0,0,0.7105875824178968,0.6747710406780243,0.901259583234787,2,2,300,15,12,0.3863000074135406,14
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9180643409490585,0.9142067134380341,0.9362234532833099,0.0,0.6135907173156738,0.41767430305480957,0.008984903804957867,0,4,4,0,0.017863909561020224,67,4,000000116068.jpg,4,4,0.9180643856525421,0.9142068028450012,0.9362234532833099,0,0,71,0,0,0.8156428784132004,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9072362979253134,0.9416464269161224,0.9652925431728363,0.0,0.6597838401794434,0.5235366821289062,0.007704520598053932,0,6,6,0,0.020744140717146944,69,6,000000119452.jpg,4,4,0.907236268122991,0.9416464567184448,0.9652925431728363,2,2,75,0,0,0.5870584646860758,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8924588263034821,0.8913109302520752,0.9815136194229126,0.0,0.7672010660171509,0.7263833284378052,0.004961112514138222,0,6,6,0,0.030158391819127554,103,6,000000119995.jpg,2,2,0.8572189410527548,0.8513749837875366,0.9815136194229126,1,1,109,3,3,0.6782467563947042,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9370284080505371,0.9370284080505371,0.9370284080505371,0.0,0.44459378719329834,0.5271428227424622,0.0026441565714776516,0,1,1,0,0.011479665609923277,55,1,000000120584.jpg,0,0,0.937028706073761,0.937028706073761,0.937028706073761,1,1,56,0,0,0.9031896591186523,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7641416589419047,0.7401794195175171,0.8707606494426727,0.0,1.7094422578811646,2.3460500240325928,0.022025328129529953,0,6,6,0,0.01505021283602608,294,6,000000121497.jpg,5,5,0.6762755115826925,0.657758891582489,0.8449929356575012,1,1,300,0,0,0.27271122485399246,6
one2one,16,111,4,overlap,16,16,16,107,16,16,0.7753394152969122,0.8167561590671539,0.9684040248394012,0.0,1.4374903440475464,1.150816798210144,0.004750302992761135,0,16,16,2,0.011136320198176208,286,16,000000124798.jpg,1,1,0.8097532561847142,0.8227182924747467,0.9713115692138672,5,5,300,10,8,0.4773039854564039,14
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7519064565499624,0.7911820411682129,0.9215014815330506,0.0,1.565197229385376,2.333432912826538,0.0052198017947375774,0,15,15,4,0.01220916369426269,282,15,000000125778.jpg,2,2,0.791578471660614,0.7911826372146606,0.9504030346870422,4,4,293,9,5,0.3210078812077303,11
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7426954805850983,0.7426954805850983,0.7719074070453644,0.0,1.940406084060669,2.0784554481506348,0.010814333334565163,0,2,2,0,0.11246624375053216,8,2,000000130465.jpg,0,0,0.7426949739456177,0.7426949739456177,0.7719064950942993,2,2,10,0,0,0.05963326618075371,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9572635889053345,0.9572635889053345,0.9825073480606079,0.0,0.3130761682987213,0.15288400650024414,0.005311214365065098,0,2,2,0,0.0076157987779496535,19,2,000000130586.jpg,2,2,0.9572636783123016,0.9572636783123016,0.9825075089931488,0,0,21,0,0,0.9144592583179474,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8912930190563202,0.8912930190563202,0.9470007359981537,0.0,0.7762550115585327,0.27697837352752686,0.015292193740606308,0,2,2,0,0.021554091227396082,12,2,000000131444.jpg,2,2,0.8912930190563202,0.8912930190563202,0.9470007359981537,0,0,14,0,0,0.931071549654007,2
one2one,7,46,2,overlap,7,7,7,44,7,7,0.775883001940591,0.76167231798172,0.8914414763450622,0.0,1.5991427898406982,1.7414484024047852,0.008314134553074837,0,7,7,0,0.013303748081614561,206,7,000000132375.jpg,2,2,0.7564033184732709,0.7616725564002991,0.8914415717124939,1,1,213,4,4,0.24496374345783675,7
one2one,10,62,0,overlap,10,10,10,62,10,10,0.8557829439640046,0.8925105035305023,0.9649438619613647,0.0,0.9420964121818542,1.7425785064697266,0.0040865810588002205,0,10,10,1,0.011412578888151064,291,10,000000132587.jpg,2,2,0.8441474967532687,0.9052727818489075,0.9677378892898559,4,4,300,4,3,0.3750361789845758,9
one2one,13,87,2,overlap,13,13,13,85,13,13,0.5865007730630728,0.5558733940124512,0.6920327186584473,0.0,3.054746389389038,2.9234275817871094,0.010325130075216293,0,13,13,5,0.024500739097289028,292,13,000000133233.jpg,0,0,0.601211316883564,0.6224658489227295,0.6693031549453735,4,3,300,9,5,0.023159947944805026,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.90962815284729,0.90962815284729,0.9419972419738769,0.0,0.6704094409942627,0.5947327017784119,0.014102425426244736,0,2,2,0,0.058751827251398936,8,2,000000133418.jpg,2,2,0.8334659337997437,0.8334659337997437,0.9267647981643676,0,0,10,0,0,0.8140120804309845,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9506558775901794,0.9506558775901794,0.9506558775901794,0.0,0.3523328900337219,0.10628744214773178,0.011022282764315605,0,1,1,0,0.001289275474846363,1,1,000000133631.jpg,1,1,0.9506558775901794,0.9506558775901794,0.9506558775901794,0,0,2,0,0,0.9583134055137634,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9363185465335846,0.9363185465335846,0.9480595886707306,0.0,0.47890061140060425,1.0195696353912354,0.017497599124908447,0,2,2,0,0.006888573816656296,29,2,000000137106.jpg,2,2,0.7928450405597687,0.7928450405597687,0.8958828032016755,0,0,31,0,0,0.7180642187595367,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.904355545838674,0.9010978937149048,0.9471524000167847,0.0,0.7067376375198364,1.0725364685058594,0.012095458805561066,0,3,3,0,0.0074891082980944445,224,3,000000137294.jpg,2,2,0.9043557246526083,0.9010984897613525,0.9471526145935059,1,1,227,0,0,0.41655582934617996,3
one2one,9,63,4,overlap,9,9,9,59,9,9,0.792932821644677,0.7912383079528809,0.9131536245346069,0.0,1.4477745294570923,1.9584667682647705,0.013296857476234436,0,9,9,1,0.008056510781618552,130,9,000000137576.jpg,3,3,0.7029272392392159,0.686228334903717,0.9148806214332581,6,5,138,0,0,0.3903035701951012,8
one2one,8,56,1,overlap,8,8,8,55,8,8,0.7627348452806473,0.7512043118476868,0.9413024544715881,0.0,1.6475474834442139,2.2410006523132324,0.012039806693792343,0,8,8,1,0.012964146752101162,293,8,000000140203.jpg,3,3,0.745267927646637,0.7633621096611023,0.9442644000053406,2,1,300,3,3,0.25715500944560127,7
one2one,5,35,0,overlap,5,5,5,35,5,5,0.9453123450279236,0.9478033185005188,0.9669854164123535,0.0,0.4076685309410095,1.1416164636611938,0.005300089251250029,0,5,5,0,0.017796991866907343,211,5,000000141821.jpg,3,3,0.9063282370567322,0.9478031396865845,0.9669853687286377,2,2,216,0,0,0.49522297382354735,5
one2one,4,28,1,overlap,4,4,4,27,4,4,0.8580076098442078,0.8748989999294281,0.9026344358921051,0.0,1.0524230003356934,1.8689433336257935,0.011411148123443127,0,4,4,0,0.0314968272918699,82,4,000000142790.jpg,3,3,0.6922957003116608,0.6913763880729675,0.8787688076496124,1,1,86,0,0,0.29186318814754486,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8597902953624725,0.8597902953624725,0.9041773736476898,0.0,1.0293177366256714,0.6760247349739075,0.008072753436863422,0,2,2,0,0.03593765115365386,35,2,000000144114.jpg,1,1,0.8597908020019531,0.8597908020019531,0.9041776657104492,0,0,37,1,1,0.7242192029953003,2
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7453236665044513,0.7396842837333679,0.8684359312057495,0.0,1.8255283832550049,1.7844734191894531,0.005679931957274675,0,7,7,0,0.010818167936069567,293,7,000000144706.jpg,0,0,0.70139627797263,0.6807619333267212,0.8684365153312683,3,3,300,4,4,0.2798011125996709,7
one2one,11,76,0,overlap,11,11,11,76,11,11,0.7887841571461071,0.787484884262085,0.9666023254394531,0.0,1.3955199718475342,2.058948516845703,0.008421072736382484,0,11,11,4,0.009853857372536879,178,11,000000146358.jpg,4,4,0.7992802858352661,0.864339292049408,0.9677005290985108,5,3,185,2,0,0.5437366691018853,7
one2one,13,85,0,overlap,13,13,13,85,13,13,0.8658774265876183,0.8777296543121338,0.9692699074745178,0.0,0.9281262755393982,1.2285417318344116,0.006103971973061562,0,13,13,1,0.016322063634611875,288,13,000000146457.jpg,3,3,0.8344007134437561,0.8617056310176849,0.9704480648040772,7,7,300,3,2,0.5141533591474096,12
one2one,2,14,0,overlap,2,2,2,14,2,2,0.964301198720932,0.964301198720932,0.9654403865337372,0.0,0.2680281698703766,1.0324699878692627,0.006105337291955948,0,2,2,0,0.010877751190924928,147,2,000000147205.jpg,1,1,0.9643012881278992,0.9643012881278992,0.965440547466278,1,1,149,0,0,0.3723418861627579,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7308888137340546,0.7308888137340546,0.8866148889064789,0.0,1.661646842956543,0.4365866184234619,0.007380339317023754,0,2,2,0,0.013284006497997325,16,2,000000148739.jpg,0,0,0.730889081954956,0.730889081954956,0.8866149425506592,1,1,18,1,1,0.7260426878929138,2
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9616834819316864,0.9644211530685425,0.9809343218803406,0.0,0.2855038344860077,0.10769351571798325,0.004294337704777718,0,6,6,0,0.005634874940606887,23,6,000000148957.jpg,6,6,0.9616834918657938,0.964421421289444,0.9809342622756958,0,0,29,0,0,0.9291673302650452,6
one2one,9,62,0,overlap,9,9,9,62,9,9,0.8627024160491096,0.8802032470703125,0.9592925310134888,0.0,0.9527326226234436,2.544978141784668,0.0038744613993912935,0,9,9,2,0.013139741124286414,268,9,000000149222.jpg,3,3,0.8495713131768363,0.8802021145820618,0.9665013074874879,2,2,275,4,2,0.3442397254652211,7
one2one,14,98,9,overlap,14,14,14,89,14,14,0.8585064198289599,0.8898183405399323,0.916131603717804,0.0,1.0252165794372559,1.4499062299728394,0.00695262523368001,0,14,14,0,0.021585696144029498,286,14,000000150224.jpg,2,2,0.8193029633590153,0.8511561155319214,0.9161317765712738,11,11,300,1,1,0.3208015135356358,14
one2one,1,7,0,overlap,1,1,1,7,1,1,0.6640043258666992,0.6640043258666992,0.6640043258666992,0.0,1.7165924310684204,1.0042693614959717,0.028820466250181198,0,1,1,0,0.17379052273463458,4,1,000000150930.jpg,1,1,0.6640041470527649,0.6640041470527649,0.6640041470527649,0,0,5,0,0,0.34605059027671814,1
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9389433264732361,0.9389433264732361,0.9389433264732361,0.0,0.430540531873703,0.655514121055603,0.00344996340572834,0,1,1,0,0.021410109340929642,13,1,000000151516.jpg,1,1,0.9389433264732361,0.9389433264732361,0.9389433264732361,0,0,14,0,0,0.3620182275772095,1
one2one,25,170,4,overlap,25,25,25,166,25,25,0.7597729659080505,0.8030003905296326,0.9108424663543702,0.0,1.5524221658706665,1.6172912120819092,0.009108887054026127,0,25,25,5,0.015840272810809047,280,25,000000153011.jpg,4,4,0.7777477204799652,0.8013034462928772,0.9183623135089874,15,11,300,6,5,0.4460912314592861,20
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7114212512969971,0.7159983217716217,0.8157181143760681,0.0,2.106938362121582,2.109293222427368,0.018027853220701218,0,6,6,0,0.01763983421838608,294,6,000000153510.jpg,2,2,0.6504052877426147,0.6135209500789642,0.793176531791687,4,4,300,0,0,0.0859970369686683,6
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9066171497106552,0.9707117974758148,0.9756838262081147,0.0,0.5940660238265991,0.5618550181388855,0.005273321643471718,0,4,4,0,0.0090690661042269,144,4,000000153632.jpg,2,2,0.906617283821106,0.9707119166851044,0.9756838262081147,2,2,148,0,0,0.6351369619369507,4
one2one,2,13,0,overlap,2,2,2,13,2,2,0.6251681298017502,0.6251681298017502,0.8443460077047348,0.0,1.910616159439087,1.0161457061767578,0.007307354360818863,0,2,2,0,0.01891915751621127,35,2,000000153782.jpg,0,0,0.7303149998188019,0.7303149998188019,0.8653753817081451,1,1,37,1,1,0.4485679437639192,2
one2one,9,58,0,overlap,9,9,9,58,9,9,0.836380316151513,0.8786686062812805,0.9729609370231629,0.0,1.1032721996307373,1.106803059577942,0.0035457266494631767,0,9,9,0,0.012360168218576504,206,9,000000155341.jpg,3,3,0.7983271479606628,0.867565393447876,0.9105363368988038,0,0,215,6,6,0.40622658991358346,9
one2one,16,112,0,overlap,16,16,16,112,16,16,0.7510649804025888,0.7776287198066711,0.9145156443119049,0.0,1.6650890111923218,1.5193763971328735,0.009615397080779076,0,16,16,2,0.01604591459328947,286,16,000000156071.jpg,1,1,0.7389975615910122,0.7410052716732025,0.9062777400016785,12,10,300,3,3,0.39117510596822413,14
one2one,28,163,13,overlap,28,28,28,147,28,28,0.5201914134834494,0.5121855437755585,0.8687082529067993,0.0,2.3295645713806152,2.8505914211273193,0.0067125894129276276,0,28,28,17,0.025849670850088543,289,28,000000156278.jpg,0,0,0.7801463333043185,0.8006171584129333,0.9057223200798035,8,8,300,20,3,0.28097566505047405,11
one2one,8,56,0,overlap,8,8,8,56,8,8,0.8621970042586327,0.9106365740299225,0.9501402735710144,0.0,0.9195067286491394,0.8944025635719299,0.006167527288198471,0,8,8,0,0.017249066987015466,94,8,000000156292.jpg,2,2,0.8456833809614182,0.9106368124485016,0.9501404404640198,6,6,102,0,0,0.41948141856119037,8
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8538461923599243,0.8538461923599243,0.8538461923599243,0.0,0.9455623626708984,1.2168749570846558,0.022510329261422157,0,1,1,0,0.007364830137528662,203,1,000000157124.jpg,1,1,0.8538463115692139,0.8538463115692139,0.8538463115692139,0,0,204,0,0,0.6520575284957886,1
one2one,9,61,0,overlap,9,9,9,61,9,9,0.8017716606458029,0.8453754782676697,0.9298020839691162,0.0,1.3146108388900757,1.3501540422439575,0.007787974085658789,0,9,9,1,0.01878397392451071,113,9,000000157365.jpg,2,2,0.7954297959804535,0.8389151096343994,0.9237406134605408,4,4,121,3,2,0.6064243477303535,8
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9477927088737488,0.9471453428268433,0.9583751440048218,0.0,0.39149901270866394,0.562464714050293,0.005632213316857815,0,3,3,0,0.030892862917556028,28,3,000000157807.jpg,2,2,0.947792649269104,0.9471453428268433,0.9583752870559692,1,1,31,0,0,0.6408890783786774,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9694315195083618,0.9694315195083618,0.9694315195083618,0.0,0.2225583791732788,0.528328537940979,0.0059513202868402,0,1,1,0,0.014178512860477591,48,1,000000160666.jpg,1,1,0.9694315195083618,0.9694315195083618,0.9694315195083618,0,0,49,0,0,0.8866462707519531,1
