assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.8430308258533478,0.8421523571014404,0.9849093914031982,0.9,0.9064342975616455,1.9161683320999146,0.007949302904307842,45,50,5,1,0.017029450081502768,296,5,000000031735.jpg,2,2,0.8152879476547241,0.8461840152740479,0.9655777752399445,3,2,300,0,0,0.4516883462201804,4
one2many,0.8581031382083892,0.8632238209247589,0.94267138838768,0.9,1.0564789772033691,0.7040020227432251,0.004852691199630499,18,20,2,0,0.005423750241207345,222,2,000000033005.jpg,0,0,0.8603414297103882,0.8603414297103882,0.9259753465652466,2,2,224,0,0,0.8300738334655762,2
one2many,0.9006222456693649,0.9137863218784332,0.9369494318962097,0.9,0.6468902230262756,1.5258278846740723,0.011438947170972824,18,20,2,0,0.008078292409243034,134,2,000000034071.jpg,2,2,0.9140665233135223,0.9140665233135223,0.9234636723995209,0,0,136,0,0,0.16246465221047401,2
one2many,0.7573706991970539,0.7948580682277679,0.9557081758975983,0.9,1.4775440692901611,0.8281422853469849,0.01522902399301529,36,40,4,0,0.011740473789922405,168,4,000000034139.jpg,3,3,0.7924450486898422,0.8009743094444275,0.9258943557739258,1,1,172,0,0,0.6578200336080045,4
one2many,0.6904726381103198,0.7278988063335419,0.9489408254623413,0.9,1.385014533996582,2.469663143157959,0.015610498376190662,54,60,6,1,0.03650247422915141,295,6,000000034257.jpg,2,2,0.7493080854415893,0.6964959502220154,0.8815017461776733,2,2,300,2,1,0.12705763801932335,5
one2many,0.6372458525214877,0.7010676264762878,0.9212019801139831,0.8742857142857143,1.6668102741241455,1.4459747076034546,0.015207761898636818,153,175,22,6,0.030349774640315855,284,22,000000036936.jpg,4,4,0.7443043105304241,0.7390870749950409,0.9299631416797638,1,1,300,17,11,0.36277834308566526,16
one2many,0.6917057743126696,0.6972107589244843,0.921360582113266,0.8727272727272727,1.6424801349639893,1.3036315441131592,0.01078849472105503,96,110,14,2,0.011753442228320688,287,15,000000039477.jpg,2,2,0.7104739684324998,0.67062908411026,0.9146525382995605,4,4,300,9,7,0.24280157291258758,13
one2many,0.9458624525712087,0.9596592485904694,0.9734890580177307,0.8846153846153846,0.3450922667980194,0.6663134694099426,0.006922518834471703,46,52,6,0,0.006998075204505089,47,6,000000039769.jpg,4,4,0.9511281847953796,0.9592181444168091,0.9640774130821228,2,2,53,0,0,0.564602884153525,6
one2many,0.7858520542581876,0.7987953126430511,0.9731277406215668,0.8166666666666667,1.067294716835022,0.506386935710907,0.005955127067863941,49,60,11,0,0.02083428115927232,156,11,000000039914.jpg,2,2,0.7846587354486639,0.818714439868927,0.9447211027145386,1,1,167,8,8,0.5822750275785272,11
one2many,0.8082286636034648,0.9179463088512421,0.969438499212265,0.9,0.78215491771698,1.1764237880706787,0.008616000413894653,27,30,3,1,0.010113753511982619,61,3,000000040036.jpg,2,2,0.9438908100128174,0.9438908100128174,0.9691280841827392,1,0,63,0,0,0.8361128270626068,2
one2many,0.6551224530951397,0.7367878556251526,0.8745907545089722,0.8288288288288288,1.7636090517044067,1.7038476467132568,0.008431827649474144,92,111,19,5,0.015150553529281496,285,20,000000040471.jpg,2,2,0.7090568701426189,0.6773914694786072,0.8453224420547485,2,2,300,16,11,0.17149784929739934,15
one2many,0.9439628064632416,0.9428026974201202,0.9477474689483643,0.9,0.42023783922195435,0.1380993127822876,0.009415076114237309,9,10,1,0,0.002482336014509201,2,1,000000046804.jpg,1,1,0.9438167810440063,0.9438167810440063,0.9438167810440063,0,0,3,0,0,0.9398739337921143,1
one2many,0.8369371473789216,0.8859944641590118,0.9787893772125245,0.9,1.032433271408081,1.54655122756958,0.012408150359988213,54,60,6,0,0.012830490782538331,76,6,000000047740.jpg,3,3,0.8388014237085978,0.8746951818466187,0.9613279700279236,1,1,82,2,2,0.3365338613123943,6
one2many,0.670321348274863,0.7481973767280579,0.9795907020568848,0.8372093023255814,0.8698100447654724,1.0885933637619019,0.006084451451897621,36,43,7,3,0.015778190437246296,122,7,000000047801.jpg,1,1,0.8515647649765015,0.8388711214065552,0.9627263128757477,2,1,126,4,2,0.39979499066248536,4
one2many,0.938667607307434,0.9401203989982605,0.9452790021896362,0.9,0.4590435028076172,0.32359251379966736,0.0035724418703466654,9,10,1,0,0.008659735276195847,61,1,000000049259.jpg,0,0,0.9380555152893066,0.9380555152893066,0.9380555152893066,1,1,62,0,0,0.8853341937065125,1
one2many,0.8816826939582825,0.8745598793029785,0.9643332481384277,0.9,0.8416106700897217,0.33363500237464905,0.022005464881658554,18,20,2,0,0.03674065426457673,4,2,000000049269.jpg,2,2,0.887288510799408,0.887288510799408,0.9489177107810974,0,0,6,0,0,0.8932711482048035,2
