seed,device,cell,sample,image_index,total_ms,preprocess_ms,inference_ms,postprocess_ms,detections
260829,1,a,57,9,27.917095008888282,4.12691300152801,19.45091600646265,3.938616006053053,16
260829,1,a,58,10,27.741854995838366,0.9050919907167554,25.47789999516681,0.9278109937440604,7
260829,1,a,59,11,36.83092899154872,0.881319007021375,34.55596299318131,0.9878050041152164,5
260829,1,a,60,12,43.56053000083193,7.392122992314398,28.749911012710072,6.979546000366099,7
260829,1,a,61,13,36.818895998294465,0.9763490088516846,34.528931995737366,0.8855909982230514,2
260829,1,a,62,14,37.55897399969399,0.8352400036528707,35.491952003212646,0.864432004163973,1
260829,1,a,63,15,36.67490401130635,7.1856019931146875,28.287570996326394,0.8509150065947324,5
260829,1,a,64,0,42.63968800660223,6.890635995659977,28.49230499123223,6.904312991537154,16
260829,1,a,65,1,36.43762299907394,0.9118469897657633,28.276266006287187,6.871420002426021,1
260829,1,a,66,2,36.48280299967155,0.8718860044609755,34.40403699642047,0.8537819958291948,6
260829,1,a,67,3,37.10018999117892,1.2791470071533695,34.544552996521816,0.925935004488565,2
260829,1,a,68,4,43.70391300471965,6.97646799380891,29.220148993772455,7.077939997543581,4
260829,1,a,69,5,37.67438199429307,1.0443789942655712,35.102998997899704,1.0356470011174679,2
260829,1,a,70,6,43.74830699816812,1.0303219896741211,35.22018701187335,1.0035710001830012,2
260829,1,a,71,7,37.44516900042072,1.034685003105551,34.96541199274361,0.9858509874902666,3
260829,1,a,72,8,43.36799500742927,0.9634430025471374,34.95381800166797,0.9921909950207919,7
260829,1,a,73,9,36.88399400562048,1.0114949982380494,34.54917299677618,0.8877770014805719,16
260829,1,a,74,10,36.48191099637188,6.869126998935826,28.408851998392493,0.8504290017299354,7
260829,1,a,75,11,42.49620898917783,0.8685250068083405,28.412019004463218,6.855574989458546,5
260829,1,a,76,12,36.93953399488237,1.3495349994627759,34.38609100703616,0.8551210048608482,7
260829,1,a,77,13,36.40297400124837,0.8663269982207566,34.327682995353825,0.8689999958733097,2
260829,1,a,78,14,36.62627800076734,0.8193760004360229,34.57846998935565,0.8804910030448809,1
260829,1,a,79,15,43.66272300831042,7.2735020075924695,28.96102098748088,7.029793006950058,5
260829,1,a,80,0,37.58318899781443,0.9671139996498823,35.107081988826394,1.0354039986850694,16
260829,1,a,81,1,43.622422992484644,7.091364008374512,35.02162400400266,1.02821399923414,1
260829,1,a,82,2,43.83022901311051,1.0651439952198416,35.21281199937221,1.0418309975648299,6
260829,1,a,83,3,38.12566499982495,1.4513039932353422,35.19259799213614,0.9809750044951215,2
260829,1,a,84,4,43.39133299072273,7.04435000079684,28.862662002211437,7.036060997052118,4
260829,1,a,85,5,36.84254200197756,0.9499819861957803,34.50638499634806,0.9272039897041395,2
260829,1,a,86,6,36.70294600306079,0.9015239920699969,34.51658200356178,0.8832139865262434,2
260829,1,a,87,7,36.72943300625775,6.9733090058434755,28.444362003938295,0.9359100076835603,3
260829,1,a,88,8,43.7789720017463,0.9890540095511824,35.275182002806105,1.0489769920241088,7
260829,1,a,89,9,43.597391006187536,6.996234005782753,29.07431300263852,7.034306006971747,16
