assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9460930625597636,0.9414456486701965,0.9527293801307678,0.0,0.40446653962135315,1.3780964612960815,0.007589801214635372,0,000000082180.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9351959824562073,0.9431744813919067,0.963061511516571,0.0,0.4803169071674347,0.9529474973678589,0.009411098435521126,0,000000082807.jpg,4,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8289165071078709,0.8802899122238159,0.9380049228668214,0.0,1.153132677078247,2.2524704933166504,0.008759959600865841,0,000000084492.jpg,7,7
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9313392043113708,0.9147329330444336,0.9655303955078125,0.0,0.5071029663085938,0.2640012502670288,0.011328225024044514,0,000000085195.jpg,3,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.9022816022237142,0.9504727721214294,0.9728011786937714,0.0,0.6727340221405029,2.1942458152770996,0.0024704698007553816,0,000000086220.jpg,6,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6728962004184723,0.6823569536209106,0.8283610939979553,0.0,2.2732677459716797,2.0782225131988525,0.010724663734436035,0,000000086755.jpg,5,5
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8619547211206876,0.8801324963569641,0.9581022739410401,0.0,0.9808545708656311,1.4174833297729492,0.008031492121517658,0,000000088040.jpg,13,13
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7384088896214962,0.8325962126255035,0.9041405618190765,0.0,1.5604422092437744,1.4300581216812134,0.00309941079467535,0,000000088462.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7918529907862345,0.895263671875,0.9599006652832032,0.0,1.1634165048599243,3.959160089492798,0.006481411401182413,0,000000089670.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9639126062393188,0.9639126062393188,0.9639126062393188,0.0,0.261200487613678,0.1412670761346817,0.0058340514078736305,0,000000089761.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9473632276058197,0.9473632276058197,0.9800267875194549,0.0,0.38215190172195435,0.12675835192203522,0.0047849323600530624,0,000000090284.jpg,2,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.7093572231630484,0.7460339367389679,0.9314764499664306,0.0,1.6916791200637817,2.0264906883239746,0.006841430906206369,0,000000093437.jpg,12,12
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8595850732591417,0.902975857257843,0.9664454936981202,0.0,0.9361287951469421,1.6856541633605957,0.009141908958554268,0,000000095707.jpg,9,9
one2one,17,105,8,overlap,17,17,17,97,17,17,0.7237642328528797,0.8633090853691101,0.9196424961090088,0.0,1.416771650314331,1.1909312009811401,0.00525400135666132,0,000000095862.jpg,17,17
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7941387991110483,0.8055533170700073,0.9085816442966461,0.0,1.4664474725723267,1.883241891860962,0.006757021881639957,0,000000097022.jpg,6,6
one2one,5,35,0,overlap,5,5,5,35,5,5,0.7858194708824158,0.8152063488960266,0.8568048357963562,0.0,1.5429457426071167,1.907819151878357,0.01174007635563612,0,000000097679.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9169588287671407,0.9521586298942566,0.9586212515830994,0.0,0.6029407978057861,1.853829026222229,0.008262868039309978,0,000000099024.jpg,3,3
