assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.6375919659508438,0.6738506555557251,0.9577250480651855,0.8658536585365854,1.5566825866699219,1.446140170097351,0.005421293433755636,213,246,33,17,0.04699837447011045,280,37,000000067616.jpg,1,1,0.7071521818637848,0.673077255487442,0.9587628960609437,9,7,300,27,12,0.3180327696725726,20
one2many,0.9213244244456291,0.9501888751983643,0.9645908117294312,0.9,0.5412963032722473,1.0326223373413086,0.0046116942539811134,36,40,4,0,0.01762929516930685,27,4,000000068078.jpg,2,2,0.8136269897222519,0.8953922986984253,0.9602551877498626,2,2,31,0,0,0.6320541342720389,4
one2many,0.9607672363519668,0.9582729637622833,0.9716176569461823,0.9,0.29086753726005554,0.3344029486179352,0.007255373988300562,18,20,2,0,0.015344546766507185,44,2,000000068765.jpg,2,2,0.9557762145996094,0.9557762145996094,0.9571640968322754,0,0,46,0,0,0.9324505925178528,2
one2many,0.8841672837734222,0.9394863843917847,0.9800166964530945,0.9,0.7265178561210632,0.27444103360176086,0.012178286910057068,27,30,3,0,0.005869661893455252,31,4,000000069106.jpg,3,3,0.8038783371448517,0.8421373665332794,0.9657239079475403,1,1,35,0,0,0.6773609797237441,4
one2many,0.8725596338510513,0.8974144756793976,0.9321729898452759,0.9,0.9469058513641357,1.0889933109283447,0.015807030722498894,18,20,2,0,0.016512446342127732,61,2,000000071756.jpg,2,2,0.8641797304153442,0.8641797304153442,0.9181586027145385,0,0,63,0,0,0.3230143040418625,2
one2many,0.7707776844501495,0.7774833738803864,0.8601963639259338,0.9,1.4598679542541504,1.3082854747772217,0.029921449720859528,36,40,4,0,0.011550947613310806,192,4,000000073533.jpg,2,2,0.7442527711391449,0.7476077079772949,0.8213375806808472,2,2,196,0,0,0.488295067101717,4
one2many,0.8952740013599396,0.8978533148765564,0.90392205119133,0.9,0.7792836427688599,2.670515298843384,0.024212932214140892,9,10,1,0,0.010388034556285295,299,1,000000075456.jpg,1,1,0.8969967365264893,0.8969967365264893,0.8969967365264893,0,0,300,0,0,0.1091763898730278,1
one2many,0.7425203530886079,0.8230159878730774,0.9493525266647339,0.8870056497175142,1.1255762577056885,0.9634121656417847,0.006747534032911062,157,177,20,3,0.028398200370167305,283,20,000000075612.jpg,5,5,0.8050336907891666,0.8689033389091492,0.946535849571228,8,8,300,7,4,0.4448754770462127,17
one2many,0.8125381648540497,0.8700349628925323,0.8916184663772583,0.9,1.5458918809890747,1.2713944911956787,0.044843945652246475,18,20,2,0,0.005602044307225797,72,2,000000079014.jpg,2,2,0.8048344254493713,0.8048344254493713,0.8624630093574523,0,0,74,0,0,0.404022391885519,2
one2many,0.9802320182323456,0.9829169809818268,0.9856699407100677,0.9,0.1419435292482376,0.1789846569299698,0.0033816639333963394,18,20,2,0,0.0014201157609932125,2,2,000000079031.jpg,2,2,0.9844944179058075,0.9844944179058075,0.9852570950984955,0,0,4,0,0,0.8966901302337646,2
