assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,13,86,0,overlap,13,13,13,86,13,13,0.7905890345573425,0.8469631671905518,0.9481851696968079,0.0,1.3295817375183105,1.182276964187622,0.005076699890196323,0,000000026204.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9465824961662292,0.9465824961662292,0.9625927329063415,0.0,0.39811450242996216,0.28430476784706116,0.004744017496705055,0,000000027982.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7886042296886444,0.7886042296886444,0.8833906590938568,0.0,1.4572572708129883,0.6707174181938171,0.009266851469874382,0,000000030494.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9624327421188354,0.9624327421188354,0.9624327421188354,0.0,0.2713044583797455,0.12999865412712097,0.005332618951797485,0,000000030675.jpg,1,1
one2one,5,35,2,overlap,5,5,5,33,5,5,0.8643773436546326,0.8886263966560364,0.9638998746871948,0.0,0.9478244781494141,2.335334062576294,0.009408215060830116,0,000000031735.jpg,5,5
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8633386194705963,0.8633386194705963,0.9353913605213166,0.0,0.9625983238220215,0.5351381301879883,0.004278022795915604,0,000000033005.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9087099730968475,0.9087099730968475,0.9172071397304535,0.0,0.6871113777160645,1.3588157892227173,0.012133101001381874,0,000000034071.jpg,2,2
one2one,4,28,1,overlap,4,4,4,27,4,4,0.7188822627067566,0.7447870373725891,0.91989666223526,0.0,1.7121821641921997,0.7763884663581848,0.017899315804243088,0,000000034139.jpg,4,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8108869592348734,0.8650791049003601,0.9440355896949768,0.0,1.2190964221954346,2.7632322311401367,0.010730302892625332,0,000000034257.jpg,6,6
one2one,22,143,5,overlap,22,22,22,138,22,22,0.6943955313075673,0.7271505296230316,0.9072316050529481,0.0,2.0043866634368896,2.145908832550049,0.01135218795388937,0,000000036936.jpg,22,22
one2one,15,103,12,overlap,14,14,14,82,14,14,0.7306577094963619,0.715305745601654,0.910370546579361,0.0,1.8841078281402588,2.088799476623535,0.0092680174857378,0,000000039477.jpg,14,14
one2one,6,42,3,overlap,6,6,6,39,6,6,0.9427187442779541,0.9565791189670563,0.9673088490962982,0.0,0.41811949014663696,1.0652083158493042,0.00797436572611332,0,000000039769.jpg,6,6
one2one,11,51,0,overlap,11,11,11,51,11,11,0.7862481041388079,0.7888182401657104,0.9535902738571167,0.0,1.499756932258606,0.822750449180603,0.003943886142224073,0,000000039914.jpg,11,11
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8087989290555319,0.9046183824539185,0.9522156476974487,0.0,1.157450556755066,1.755573034286499,0.00976041704416275,0,000000040036.jpg,3,3
one2one,20,100,7,overlap,19,19,19,93,19,19,0.6851239251463037,0.7152625322341919,0.8588627099990844,0.0,2.153885841369629,2.2654590606689453,0.005934432148933411,0,000000040471.jpg,19,19
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9431677460670471,0.9431677460670471,0.9431677460670471,0.0,0.4022168815135956,0.12456701695919037,0.009113971143960953,0,000000046804.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8657289445400238,0.8946360945701599,0.9803662300109863,0.0,0.8875008821487427,1.595454216003418,0.007887751795351505,0,000000047740.jpg,6,6
one2one,7,35,0,overlap,7,7,7,35,7,7,0.6616411081382206,0.6904864311218262,0.9305711388587952,0.0,1.8447118997573853,2.1015350818634033,0.0066869985312223434,0,000000047801.jpg,7,7
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9449119567871094,0.9449119567871094,0.9449119567871094,0.0,0.39152806997299194,0.3780730366706848,0.003091552760452032,0,000000049259.jpg,1,1
